,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
536,990.0,3.0,2.0,Unfurnished,Laxmi Nagar,1.0,4000000.0,Ready_to_move,Resale,Apartment,4040.0
537,450.0,2.0,1.0,Semi-Furnished,Laxmi Nagar,1.0,3500000.0,Ready_to_move,Resale,Builder_Floor,7778.0
538,1000.0,2.0,2.0,Unfurnished,Laxmi Nagar,1.0,5000000.0,Ready_to_move,New_Property,Apartment,5000.0
539,1700.0,4.0,3.0,Semi-Furnished,Saket,2.0,29500000.0,Ready_to_move,Resale,Builder_Floor,21071.0
540,1350.0,3.0,2.0,Unfurnished,"Anupam Enclave, Saket",1.0,19000000.0,Ready_to_move,Resale,Builder_Floor,14074.0
541,2100.0,4.0,3.0,Furnished,Saket,1.0,25500000.0,Ready_to_move,Resale,Apartment,14074.0
542,2600.0,4.0,4.0,Semi-Furnished,Saket,3.0,75000000.0,Ready_to_move,New_Property,Builder_Floor,28846.0
543,3000.0,4.0,5.0,Semi-Furnished,Saket,4.0,75000000.0,Ready_to_move,New_Property,Builder_Floor,28846.0
544,1450.0,3.0,3.0,Semi-Furnished,"RWA Flats, Saket",1.0,34000000.0,Almost_ready,New_Property,Builder_Floor,28846.0
545,2050.0,4.0,4.0,Semi-Furnished,Saket,1.0,47500000.0,Ready_to_move,New_Property,Builder_Floor,28846.0
546,3000.0,4.0,5.0,Semi-Furnished,"Metrotech Builder Floors, Saket",3.0,75000000.0,Ready_to_move,New_Property,Builder_Floor,28846.0
547,1800.0,3.0,3.0,Semi-Furnished,"Saket Court Residential Complex, Saket",2.0,23000000.0,Ready_to_move,Resale,Apartment,28846.0
548,900.0,3.0,2.0,Semi-Furnished,"Press Enclave Society, Saket",1.0,24000000.0,Ready_to_move,Resale,Apartment,28846.0
549,1500.0,3.0,2.0,Semi-Furnished,"RWA Flats, Saket",2.0,21500000.0,Ready_to_move,Resale,Apartment,28846.0
550,1500.0,3.0,2.0,Semi-Furnished,Saket,1.0,28500000.0,Ready_to_move,New_Property,Builder_Floor,28846.0
551,1800.0,4.0,4.0,Semi-Furnished,"Project Paryavaran Complex, Saket",1.0,12500000.0,Ready_to_move,Resale,Builder_Floor,6944.0
552,1674.0,3.0,3.0,Unfurnished,Saket,1.0,45000000.0,Ready_to_move,Resale,Builder_Floor,6944.0
553,2025.0,4.0,3.0,Furnished,Saket,2.0,30500000.0,Ready_to_move,Resale,Builder_Floor,6944.0
554,1300.0,3.0,3.0,Semi-Furnished,Saket,3.0,22500000.0,Ready_to_move,Resale,Builder_Floor,6944.0
555,990.0,3.0,3.0,Furnished,"Press Enclave Society, Saket",1.0,28000000.0,Ready_to_move,Resale,Apartment,6944.0
556,2100.0,3.0,4.0,Semi-Furnished,Saket,2.0,25000000.0,Ready_to_move,Resale,Builder_Floor,14705.0
557,2250.0,4.0,4.0,Semi-Furnished,Saket,2.0,33700000.0,Ready_to_move,Resale,Builder_Floor,14705.0
558,1500.0,3.0,3.0,Semi-Furnished,Saket,1.0,27000000.0,Ready_to_move,Resale,Builder_Floor,18000.0
559,2700.0,4.0,4.0,Semi-Furnished,Saket,2.0,43500000.0,Ready_to_move,New_Property,Builder_Floor,18000.0
560,1700.0,3.0,3.0,Semi-Furnished,"RWA Flats, Saket",2.0,29000000.0,Ready_to_move,New_Property,Builder_Floor,18000.0
561,1700.0,3.0,3.0,Semi-Furnished,Saket,2.0,30000000.0,Ready_to_move,Resale,Builder_Floor,17647.0
562,2050.0,4.0,4.0,Semi-Furnished,Saket,2.0,52100000.0,Ready_to_move,New_Property,Apartment,17647.0
563,1800.0,3.0,3.0,Unfurnished,Saket,1.0,32500000.0,Ready_to_move,New_Property,Builder_Floor,18055.0
564,1500.0,3.0,2.0,Semi-Furnished,Saket,1.0,20500000.0,Ready_to_move,Resale,Apartment,18055.0
565,2000.0,4.0,3.0,Semi-Furnished,Saket,1.0,25000000.0,Ready_to_move,Resale,Apartment,12500.0
566,1500.0,3.0,3.0,Semi-Furnished,Saket,2.0,30000000.0,Ready_to_move,Resale,Builder_Floor,12500.0
567,24300.0,4.0,5.0,Semi-Furnished,Saket,2.0,51000000.0,Ready_to_move,Resale,Builder_Floor,12500.0
568,2475.0,4.0,4.0,Semi-Furnished,Saket,1.0,31000000.0,Ready_to_move,Resale,Builder_Floor,12500.0
569,1800.0,3.0,3.0,Semi-Furnished,Safdarjung Enclave,,37500000.0,Ready_to_move,New_Property,Builder_Floor,
570,1300.0,3.0,3.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,32500000.0,Ready_to_move,New_Property,Builder_Floor,
571,1500.0,3.0,3.0,Semi-Furnished,Safdarjung Enclave,4.0,37500000.0,Ready_to_move,New_Property,Builder_Floor,25000.0
572,2100.0,4.0,4.0,Semi-Furnished,Safdarjung Enclave,3.0,55000000.0,Ready_to_move,New_Property,Builder_Floor,25000.0
573,1800.0,4.0,4.0,Semi-Furnished,Safdarjung Enclave,2.0,87500000.0,Ready_to_move,New_Property,Builder_Floor,25000.0
574,1100.0,2.0,2.0,Unfurnished,Safdarjung Enclave,1.0,16299999.999999998,Ready_to_move,Resale,Apartment,14818.0
575,2035.0,4.0,4.0,Unfurnished,Safdarjung Enclave,2.0,65000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
576,1100.0,3.0,3.0,Unfurnished,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1.0,25000000.0,Ready_to_move,Resale,Builder_Floor,14818.0
577,1550.0,3.0,3.0,Semi-Furnished,Safdarjung Enclave,1.0,38000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
578,700.0,2.0,2.0,Unfurnished,Safdarjung Enclave,1.0,15000000.0,Ready_to_move,Resale,Builder_Floor,14818.0
579,150.0,2.0,1.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,2000000.0,Ready_to_move,Resale,Apartment,14818.0
580,540.0,1.0,1.0,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.0,3000000.0,Ready_to_move,Resale,Builder_Floor,14818.0
581,810.0,2.0,2.0,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.0,8500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
582,3250.0,4.0,4.0,Semi-Furnished,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1.0,55000000.0,Ready_to_move,Resale,Builder_Floor,14818.0
583,1600.0,3.0,3.0,Semi-Furnished,Safdarjung Enclave,2.0,22500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
584,4000.0,4.0,4.0,Semi-Furnished,Safdarjung Enclave,1.0,72500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
585,5500.0,6.0,7.0,Furnished,Safdarjung Enclave,1.0,160000000.0,Ready_to_move,Resale,Apartment,14818.0
586,900.0,3.0,3.0,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.0,12500000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
587,972.0,2.0,2.0,Semi-Furnished,Safdarjung Enclave,1.0,17000000.0,Ready_to_move,Resale,Apartment,14818.0
588,4150.0,4.0,4.0,Unfurnished,Safdarjung Enclave,3.0,82500000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
589,2250.0,4.0,5.0,Semi-Furnished,Safdarjung Enclave,2.0,55000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
590,1650.0,3.0,3.0,Semi-Furnished,Safdarjung Enclave,1.0,35000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
591,2610.0,4.0,4.0,Semi-Furnished,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2.0,42500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
592,600.0,2.0,2.0,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.0,4700000.0,Ready_to_move,Resale,Builder_Floor,14818.0
593,1700.0,4.0,5.0,Unfurnished,Safdarjung Enclave,2.0,52500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
594,2250.0,4.0,4.0,Semi-Furnished,Safdarjung Enclave,3.0,80000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
595,880.0,3.0,2.0,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.0,11000000.0,Ready_to_move,Resale,Builder_Floor,14818.0
596,4200.0,4.0,5.0,Semi-Furnished,Safdarjung Enclave,3.0,74000000.0,Ready_to_move,New_Property,Builder_Floor,14818.0
597,1450.0,3.0,3.0,Semi-Furnished,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1.0,37500000.0,Ready_to_move,Resale,Builder_Floor,14818.0
598,2200.0,4.0,4.0,Semi-Furnished,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3.0,52500000.0,Ready_to_move,New_Property,Builder_Floor,23863.0
599,1620.0,3.0,3.0,Semi-Furnished,"Reserve Bank Enclave, Paschim Vihar",,26000000.0,Ready_to_move,New_Property,Builder_Floor,
600,1078.0,3.0,2.0,Unfurnished,Paschim Vihar,1.0,15500000.0,Ready_to_move,New_Property,Builder_Floor,
601,1710.0,3.0,3.0,Unfurnished,"Pushkar Enclave, Paschim Vihar",1.0,22000000.0,Ready_to_move,Resale,Builder_Floor,
602,1150.0,3.0,3.0,Semi-Furnished,Paschim Vihar Block B2,1.0,21000000.0,Ready_to_move,Resale,Builder_Floor,
603,450.0,2.0,2.0,Semi-Furnished,"Paschimpuri, Paschim Vihar",1.0,5000000.0,Ready_to_move,Resale,Builder_Floor,
604,1818.0,3.0,3.0,Unfurnished,Paschim Vihar,1.0,22000000.0,Ready_to_move,Resale,Builder_Floor,
605,1800.0,3.0,2.0,Unfurnished,Paschim Vihar Block B4,1.0,26500000.0,Ready_to_move,Resale,Builder_Floor,14722.0
606,780.0,2.0,2.0,Unfurnished,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1.0,8770000.0,Ready_to_move,Resale,Builder_Floor,14722.0
607,405.0,1.0,1.0,Semi-Furnished,"DDA Lig Flats, Paschim Vihar carpet area 45 sqyrd status Ready to Move floor 4 out of 4 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road society DDA Lig Flats bathroom 1 balcony 1 ownership Freehold East Facing Property Expected price for the Flat is kept at 45 Lac. This is a 1 bedroom apartment present in DDA Lig Flats, Paschim Vihar. It measures an area of 45 Sq-m. It is on 4 floor out of 4 floors in the tower and is also well ventilated. The Flat has 1 washroom and also has 1 spacious balcony. read more Contact Owner View Phone No. Share Feedback Owner Anil",1.0,4500000.0,Ready_to_move,Resale,Apartment,14722.0
608,900.0,2.0,3.0,Semi-Furnished,Paschim Vihar,1.0,8500000.0,Ready_to_move,Resale,Apartment,14722.0
609,807.2925,2.0,2.0,Unfurnished,"Archana Apartment, Paschim Vihar",1.0,8600000.0,Ready_to_move,Resale,Apartment,14722.0
610,2700.0,4.0,3.0,Semi-Furnished,"Guru Harikishan Nagar, Paschim Vihar",1.0,42500000.0,Ready_to_move,Resale,Builder_Floor,14722.0
611,1100.0,3.0,2.0,Semi-Furnished,Paschim Vihar,2.0,13100000.0,Ready_to_move,Resale,Apartment,14722.0
612,585.0,2.0,2.0,Unfurnished,"Paschimpuri, Paschim Vihar",2.0,7000000.0,Ready_to_move,Resale,Apartment,14722.0
613,2152.7799999999997,3.0,3.0,Furnished,"Mianwali Nagar, Paschim Vihar",2.0,30000000.0,Ready_to_move,New_Property,Builder_Floor,14722.0
614,960.0,2.0,2.0,Semi-Furnished,"Navbharat Apartment, Paschim Vihar Block B1",2.0,13000000.0,Ready_to_move,Resale,Apartment,14722.0
615,1800.0,4.0,3.0,Unfurnished,Paschim Vihar Block A2,2.0,23100000.0,Ready_to_move,Resale,Builder_Floor,14722.0
616,1100.0,3.0,2.0,Semi-Furnished,Paschim Vihar,1.0,16000000.0,Ready_to_move,Resale,Apartment,14722.0
617,900.0,2.0,2.0,Unfurnished,Paschim Vihar,1.0,12500000.0,Ready_to_move,Resale,Builder_Floor,13889.0
618,1620.0,3.0,3.0,Furnished,"LIC Colony, Paschim Vihar",1.0,24500000.0,Ready_to_move,New_Property,Builder_Floor,13889.0
619,378.0,1.0,1.0,Unfurnished,"Paschimpuri, Paschim Vihar",1.0,3200000.0,Ready_to_move,Resale,Apartment,13889.0
620,800.0,3.0,2.0,Unfurnished,"DDA Lig Flats, Paschim Vihar",1.0,6300000.0,Ready_to_move,Resale,Apartment,7875.0
621,1350.0,3.0,3.0,Semi-Furnished,"Pushkar Enclave, Paschim Vihar",1.0,15000000.0,Ready_to_move,Resale,Builder_Floor,11111.0
622,850.0,3.0,3.0,Unfurnished,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet",1.0,5700000.0,Ready_to_move,Resale,Apartment,11111.0
623,1580.0,3.0,2.0,Furnished,"Shubh Niketan, Paschim Vihar",1.0,21000000.0,Ready_to_move,Resale,Apartment,11111.0
624,820.0,2.0,3.0,Unfurnished,Paschim Vihar,1.0,7500000.0,Ready_to_move,Resale,Apartment,11111.0
625,594.0,2.0,1.0,Semi-Furnished,"Ashoka Apartment, Paschim Vihar Block A2",1.0,6500000.0,Ready_to_move,Resale,Apartment,10943.0
626,14220.0,3.0,3.0,Semi-Furnished,Paschim Vihar Block B4,1.0,27500000.0,Ready_to_move,New_Property,Builder_Floor,10943.0
627,800.0,3.0,2.0,Unfurnished,"Guru Harikishan Nagar, Paschim Vihar",1.0,12000000.0,Ready_to_move,Resale,Builder_Floor,10943.0
628,1500.0,3.0,2.0,Semi-Furnished,"Sunder Apartments, Sunder Vihar, Paschim Vihar",2.0,18000000.0,Ready_to_move,Resale,Apartment,10943.0
629,1600.0,3.0,3.0,Semi-Furnished,"Ashirwad Apartments, Dwarka",1.0,15600000.0,Ready_to_move,Resale,Apartment,
630,1650.0,3.0,3.0,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.0,15500000.0,Ready_to_move,Resale,Apartment,
631,1600.0,3.0,3.0,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.0,15200000.0,Ready_to_move,Resale,Apartment,
632,1900.0,3.0,3.0,Furnished,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka",1.0,25000000.0,Ready_to_move,Resale,Apartment,
633,1400.0,3.0,2.0,Furnished,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1.0,15000000.0,Ready_to_move,Resale,Apartment,
634,1550.0,3.0,2.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1.0,15800000.0,Ready_to_move,Resale,Apartment,
635,2000.0,4.0,3.0,Furnished,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1.0,31500000.0,Ready_to_move,Resale,Apartment,
636,1500.0,3.0,3.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,14000000.0,Ready_to_move,Resale,Apartment,
637,1550.0,3.0,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,13200000.0,Ready_to_move,Resale,Apartment,
638,1600.0,3.0,2.0,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000.0,Ready_to_move,Resale,Apartment,
639,1600.0,3.0,3.0,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1.0,16200000.000000002,Ready_to_move,Resale,Apartment,
640,1800.0,3.0,2.0,Semi-Furnished,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1.0,15500000.0,Ready_to_move,Resale,Apartment,
641,1470.0,3.0,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,14500000.0,Ready_to_move,Resale,Apartment,
642,1500.0,3.0,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,14900000.0,Ready_to_move,Resale,Apartment,
643,1750.0,3.0,3.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,17200000.0,Ready_to_move,Resale,Apartment,
644,1650.0,3.0,3.0,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1.0,18000000.0,Ready_to_move,Resale,Apartment,
645,1850.0,3.0,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15500000.0,Ready_to_move,Resale,Apartment,
646,1480.0,3.0,2.0,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.0,15800000.0,Ready_to_move,Resale,Apartment,
647,1214.0,2.0,2.0,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1.0,12600000.0,Ready_to_move,Resale,Apartment,
648,1380.0,3.0,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15000000.0,Ready_to_move,Resale,Apartment,
649,1600.0,4.0,2.0,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1.0,19500000.0,Ready_to_move,Resale,Apartment,
650,1585.0,3.0,3.0,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1.0,16600000.0,Ready_to_move,Resale,Apartment,
651,1700.0,3.0,3.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,17200000.0,Ready_to_move,Resale,Apartment,
652,1200.0,2.0,2.0,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1.0,13000000.0,Ready_to_move,Resale,Apartment,
653,1800.0,4.0,3.0,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1.0,16500000.0,Ready_to_move,Resale,Apartment,
654,1000.0,2.0,2.0,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1.0,10700000.0,Ready_to_move,Resale,Apartment,10700.0
655,1500.0,3.0,2.0,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1.0,16200000.000000002,Ready_to_move,Resale,Apartment,10700.0
656,1700.0,3.0,2.0,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,16500000.0,Ready_to_move,Resale,Apartment,10700.0
657,1750.0,3.0,2.0,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1.0,14900000.0,Ready_to_move,Resale,Apartment,10700.0
658,2700.0,4.0,3.0,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1.0,27500000.0,Ready_to_move,Resale,Apartment,10700.0
659,3050.0,5.0,6.0,Semi-Furnished,Commonwealth Games Village 2010,,62500000.0,Ready_to_move,Resale,Apartment,20492.0
660,3405.0,5.0,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,70000000.0,Ready_to_move,Resale,Apartment,20558.0
661,1500.0,3.0,3.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,35500000.0,Ready_to_move,Resale,Apartment,20558.0
662,2105.0,3.0,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,42100000.0,Ready_to_move,Resale,Apartment,20558.0
663,2500.0,4.0,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3.0,42500000.0,Ready_to_move,Resale,Apartment,17000.0
664,2090.0,3.0,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,44000000.0,Ready_to_move,Resale,Apartment,21052.0
665,2525.0,4.0,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,43200000.0,Ready_to_move,Resale,Apartment,21052.0
666,2500.0,4.0,4.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,52500000.0,Ready_to_move,Resale,Apartment,21000.0
667,2100.0,3.0,4.0,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,34300000.0,Ready_to_move,Resale,Apartment,16333.0
668,2022.0,3.0,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2.0,38000000.0,Ready_to_move,Resale,Apartment,18793.0
669,2650.0,4.0,5.0,Furnished,Commonwealth Games Village 2010,2.0,52500000.0,Ready_to_move,Resale,Apartment,19811.0
670,1850.0,3.0,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37500000.0,Ready_to_move,Resale,Apartment,20270.0
671,2100.0,3.0,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,37000000.0,Ready_to_move,Resale,Apartment,17619.0
672,1700.0,3.0,4.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,40000000.0,Ready_to_move,Resale,Apartment,17619.0
673,2105.0,3.0,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,36200000.0,Ready_to_move,Resale,Apartment,17197.0
674,1250.0,2.0,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1.0,29000000.0,Ready_to_move,Resale,Apartment,17197.0
675,2552.0,4.0,5.0,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,42500000.0,Ready_to_move,New_Property,Apartment,16654.0
676,3112.0,5.0,6.0,Semi-Furnished,Commonwealth Games Village 2010,3.0,60000000.0,Ready_to_move,Resale,Apartment,19280.0
677,2125.0,3.0,3.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,36500000.0,Ready_to_move,Resale,Apartment,17176.0
678,2065.0,3.0,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,42500000.0,Ready_to_move,Resale,Apartment,20581.0
679,3405.0,5.0,4.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,71500000.0,Ready_to_move,Resale,Apartment,20999.0
680,3050.0,5.0,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000.0,Ready_to_move,New_Property,Apartment,21311.0
681,2300.0,5.0,6.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,58000000.0,Ready_to_move,Resale,Apartment,21311.0
682,1455.0,2.0,2.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,27500000.0,Ready_to_move,Resale,Apartment,18900.0
683,3400.0,5.0,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,70000000.0,Ready_to_move,New_Property,Apartment,20588.0
684,3100.0,5.0,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000.0,Ready_to_move,Resale,Apartment,20967.0
685,1400.0,2.0,3.0,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,28600000.0,Ready_to_move,Resale,Apartment,20967.0
686,2126.0,3.0,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,39000000.0,Ready_to_move,Resale,Apartment,18344.0
687,1815.0,3.0,3.0,Semi-Furnished,Commonwealth Games Village 2010,2.0,32500000.0,Ready_to_move,Resale,Apartment,17906.0
688,1700.0,3.0,3.0,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.0,34000000.0,Ready_to_move,Resale,Apartment,17906.0
